id,lat,lon,mach
9313,0.734281,0.0917808,2
9315,0.526899,0.200416,2
9326,0.541385,0.133648,2
9328,0.82121,0.0613955,2
9334,0.477355,0.0826181,2
9342,0.630162,0.185202,2
9343,0.671555,0.128344,2
9349,0.874664,0.0926429,2
9354,0.517861,0.257803,2
9365,0.559961,0.085315,2
9369,0.97872,0.209707,2
9376,0.735261,0.175681,2
9393,0.825599,0.189383,2
9396,0.803494,0.202763,2
9400,0.563168,0.195129,2
9403,0.901437,0.27978,2
9404,0.785499,0.197571,2
9407,0.472016,0.143823,2
9413,0.750968,0.252051,2
9414,0.864473,0.106687,2
9416,0.487989,0.0478283,2
9418,0.852841,0.273112,2
9425,0.653966,0.221243,2
9428,0.539824,0.145427,2
9430,0.661912,0.185261,2
9447,0.641404,0.114509,2
9450,0.838917,0.294749,2
9456,0.931865,0.0058672,2
9458,0.79916,0.280687,2
9460,0.915058,0.0191159,2
9472,0.885374,0.179338,2
9479,0.863941,0.213697,2
9481,0.607974,0.185949,2
9485,0.60112,0.182756,2
9486,0.636281,0.255375,2
9487,0.564003,0.288088,2
9496,0.764348,0.275814,2
9510,0.618195,0.102899,2
9512,0.628035,0.221161,2
9514,0.826051,0.283941,2
9516,0.946321,0.0907492,2
9524,0.729967,0.106032,2
9536,0.832852,0.269278,2
9544,0.60206,0.312017,2
9556,0.550877,0.167024,2
9565,0.786742,0.305631,2
9596,0.974202,0.003576,2
9600,0.562996,0.292933,2
9604,0.988481,0.176613,2
9607,0.579972,0.199421,2
9608,0.587271,0.12935,2
9612,0.859075,0.270852,2
9618,0.795768,0.123732,2
9620,0.870255,0.0921484,2
9622,0.591871,0.241661,2
9625,0.580746,0.225745,2
9626,0.889674,0.0316043,2
9630,0.861128,0.0321025,2
9632,0.492464,0.00396699,2
9633,0.499686,0.0157453,2
9634,0.719708,0.138726,2
9640,0.663081,0.305819,2
9641,0.633936,0.16587,2
9642,0.564728,0.287272,2
9644,0.68552,0.26877,2
9649,0.966077,0.054988,2
9653,0.561692,0.160626,2
9656,0.638146,0.253913,2
9663,0.466162,0.0179052,2
9664,0.509701,0.0260457,2
9668,0.619077,0.25772,2
9670,0.820521,0.170725,2
9686,0.707803,0.0276093,2
9690,0.704905,0.0847884,2
9696,0.51299,0.0389876,2
9697,0.739175,0.312043,2
9702,0.578705,0.158714,2
9704,0.913797,0.258787,2
9710,0.818212,0.0307532,2
9714,0.547226,0.102096,2
9716,0.819941,0.10665,2
9721,0.792835,0.0652482,2
9725,0.899589,0.110185,2
9734,0.544511,0.283304,2
9740,0.848851,0.156846,2
9744,0.791894,0.293203,2
9747,0.730618,0.231664,2
9753,0.722504,0.224605,2
9761,0.592045,0.204969,2
9763,0.552105,0.0279415,2
9767,0.585473,0.162601,2
9778,0.602072,0.323471,2
9779,0.619995,0.0553142,2
9780,0.540749,0.0113577,2
9793,0.686031,0.147249,2
9794,0.85588,0.119413,2
9797,0.838434,0.000495359,2
9799,0.592628,0.26972,2
9818,0.634151,0.0526283,2
9823,0.64332,0.134259,2
9829,0.598029,0.0718933,2
9836,0.940877,0.0232726,2
9839,0.769244,0.191883,2
9850,0.704585,0.261456,2
9852,0.575216,0.226462,2
9854,0.535501,0.148522,2
9857,0.875216,0.258426,2
9865,0.986401,0.0962951,2
9868,0.835473,0.300841,2
9873,0.595879,0.30697,2
9877,0.745513,0.189438,2
9881,0.823954,0.175595,2
9889,0.967925,0.198322,2
9892,0.82058,0.215527,2
9893,0.638383,0.239431,2
9902,0.587873,0.0901561,2
9914,0.609028,0.137136,2
9919,0.793549,0.00872699,2
9934,0.861443,0.285731,2
9935,0.936195,0.222206,2
9949,0.557876,0.331916,2
9950,0.622301,0.197816,2
9956,0.844754,0.0677629,2
9958,0.750187,0.122508,2
9966,0.564768,0.328728,2
9967,0.938268,0.24009,2
9971,0.708802,0.287393,2
9984,0.756673,0.157875,2
9988,0.484131,0.011949,2
9989,0.652564,0.0329246,2
9991,0.959387,0.140364,2
9992,0.846389,0.062054,2
9995,0.526275,0.114826,2
10001,0.844491,0.301594,2
10002,0.46288,0.0116752,2
10004,0.712195,0.139171,2
10006,0.951888,0.0821711,2
10014,0.477354,0.0285486,2
10017,0.710321,0.153506,2
10021,0.788017,0.244883,2
10022,0.577469,0.189164,2
10023,0.842511,0.111592,2
10024,0.631146,0.228105,2
10030,0.560844,0.105768,2
10040,0.797199,0.0604243,2
10047,0.610758,0.0817907,2
10053,0.650788,0.27458,2
10070,0.612985,0.245756,2
10073,0.728541,0.168468,2
10096,0.638692,0.262811,2
10100,0.545887,0.0461629,2
10103,0.731002,0.110539,2
10104,0.771665,0.0975387,2
10108,0.625899,0.136879,2
10109,0.639523,0.0178701,2
10131,0.549644,0.171818,2
10142,0.823061,0.23423,2
10145,0.780524,0.307743,2
10148,0.97413,0.178342,2
10153,0.540332,0.224529,2
10154,0.948511,0.196976,2
10165,0.781816,0.234245,2
10169,0.72751,0.0800773,2
10174,0.456831,0.00159257,2
10191,0.514734,0.113951,2
10192,0.672118,0.254766,2
10193,0.49983,0.212487,2
10195,0.778586,0.20199,2
10197,0.878592,0.142716,2
10203,0.699894,0.0471538,2
10212,0.901374,0.0118955,2
10213,0.512329,0.327254,2
10219,0.513825,0.0241205,2
10220,0.576901,0.161937,2
10221,0.809511,0.174756,2
10222,0.787236,0.176269,2
10241,0.632014,0.0389425,2
10246,0.561261,0.274156,2
10247,0.510933,0.116131,2
10250,0.441826,0.0213762,2
10255,0.619978,0.303824,2
10266,0.548297,0.226321,2
10274,0.502499,0.133999,2
10277,0.822048,0.299594,2
10280,0.843705,0.145088,2
10281,0.875453,0.203313,2
10290,0.800075,0.284596,2
10291,0.949363,0.26124,2
10298,0.494415,0.109939,2
10299,0.595552,0.00485139,2
10310,0.616386,0.0655354,2
10312,0.914561,0.11934,2
10313,0.910622,0.283466,2
10315,0.601901,0.215388,2
10320,0.765755,0.290277,2
10327,0.680361,0.202199,2
10332,0.978562,0.226404,2
10338,0.81946,0.0425556,2
10346,0.535959,0.115573,2
10349,0.737139,0.244262,2
10350,0.790519,0.243195,2
10358,0.831911,0.0447305,2
10374,0.87199,0.0302641,2
10379,0.81704,0.119387,2
10381,0.653639,0.0428738,2
10386,0.910625,0.217243,2
10395,0.631985,0.0679843,2
10404,0.590951,0.187058,2
10411,0.733023,0.252314,2
10414,0.712161,0.133015,2
10416,0.996529,0.112893,2
10418,0.596684,0.0374666,2
10420,0.942117,0.0920927,2
10428,0.993143,0.149145,2
10431,0.715686,0.23763,2
10434,0.614649,0.0910999,2
10443,0.920941,0.0986518,2
10444,0.651581,0.180509,2
10449,0.622264,0.0316728,2
10450,0.636899,0.187274,2
10458,0.659551,0.271019,2
10459,0.828667,0.0945504,2
10466,0.991901,0.0780902,2
10476,0.705212,0.164577,2
10487,0.468819,0.145494,2
10488,0.662295,0.17045,2
10494,0.51119,0.273866,2
10496,0.906486,0.262075,2
10502,0.771311,0.1637,2
10513,0.655023,0.143477,2
10515,0.570634,0.0407046,2
10516,0.97396,0.230598,2
10520,0.562935,0.0308591,2
10521,0.620778,0.102593,2
10522,0.717478,0.29481,2
10536,0.621066,0.329605,2
10537,0.993642,0.111689,2
10538,0.844218,0.0199289,2
10540,0.712317,0.127289,2
10542,0.929294,0.0562789,2
10546,0.918749,0.0116666,2
10547,0.575412,0.284095,2
10550,0.495076,0.266965,2
10552,0.454019,0.0209188,2
10560,0.721169,0.0747776,2
10568,0.917489,0.091788,2
10593,0.616665,0.0239579,2
10598,0.506948,0.159992,2
10607,0.643218,0.204406,2
10613,0.536691,0.0866763,2
10635,0.862768,0.0435553,2
10640,0.990081,0.14441,2
10641,0.533888,0.284919,2
10642,0.800728,0.191222,2
10646,0.947708,0.185744,2
10650,0.996467,0.201226,2
10652,0.888185,0.225213,2
10653,0.657701,0.0936698,2
10663,0.658312,0.24609,2
10664,0.98069,0.176575,2
10666,0.497997,0.311316,2
10675,0.977603,0.0955685,2
10678,0.782453,0.248898,2
10688,0.631941,0.163616,2
10695,0.856514,0.113713,2
10704,0.981499,0.0294455,2
10705,0.780426,0.283452,2
10706,0.58801,0.0514715,2
10707,0.760172,0.121656,2
10713,0.743723,0.263636,2
10714,0.819099,0.0906233,2
10715,0.693044,0.157423,2
10716,0.622703,0.311037,2
10720,0.56631,0.298139,2
10724,0.567649,0.297998,2
10733,0.885737,0.125961,2
10734,0.905104,0.181368,2
10736,0.887827,0.204063,2
10743,0.743066,0.310687,2
10747,0.647036,0.172003,2
10749,0.653805,0.2158,2
10750,0.830229,0.299999,2
10751,0.78115,0.217275,2
10755,0.84912,0.0862337,2
10764,0.831616,0.0717317,2
10771,0.983912,0.0849234,2
10776,0.922053,0.170227,2
10778,0.577035,0.0528988,2
10779,0.835119,0.216238,2
10787,0.652105,0.118466,2
10788,0.582771,0.00577615,2
10791,0.576154,0.291987,2
10795,0.756898,0.212935,2
10808,0.818299,0.292551,2
10810,0.740525,0.203196,2
10815,0.598873,0.00837558,2
10817,0.499704,0.214293,2
10818,0.603285,0.231511,2
10819,0.644011,0.308294,2
10822,0.736004,0.0909087,2
10825,0.710157,0.309556,2
10830,0.634396,0.185644,2
10837,0.653068,0.0809876,2
10838,0.790615,0.13806,2
10841,0.743322,0.0302245,2
10846,0.667447,0.0617524,2
10848,0.645524,0.205326,2
10857,0.572168,0.338226,2
10862,0.499763,0.176487,2
10872,0.955124,0.0304392,2
10879,0.533207,0.04354,2
10882,0.611802,0.327565,2
10886,0.715375,0.0648284,2
10887,0.508406,0.13348,2
10893,0.98512,0.0217835,2
10903,0.747381,0.0601645,2
10904,0.588423,0.172013,2
10909,0.810167,0.113393,2
10912,0.680856,0.199461,2
10930,0.652932,0.121647,2
10931,0.493436,0.21726,2
10932,0.68949,0.0281599,2
10933,0.872942,0.0677046,2
10934,0.633689,0.152117,2
10943,0.488635,0.202929,2
10947,0.648555,0.301343,2
10948,0.728532,0.192897,2
10952,0.658233,0.0567762,2
10953,0.917068,0.0883568,2
10968,0.825513,0.303017,2
10972,0.713706,0.0147929,2
10979,0.680614,0.219548,2
10985,0.938787,0.133908,2
10991,0.767781,0.047394,2
10999,0.527391,0.29971,2
11001,0.81787,0.0594374,2
11005,0.576442,0.332739,2
11016,0.844659,0.121518,2
11027,0.55159,0.130473,2
11028,0.515771,0.17595,2
11033,0.753315,0.0984057,2
11039,0.498492,0.311896,2
11049,0.941566,0.0310062,2
11061,0.707549,0.0446172,2
11073,0.874742,0.290655,2
11075,0.942693,0.225507,2
11077,0.865108,0.105084,2
11090,0.634421,0.092827,2
11091,0.812706,0.0737698,2
11093,0.62806,0.0767904,2
11095,0.926884,0.187392,2
11105,0.751768,0.0464732,2
11111,0.660649,0.172653,2
11131,0.718116,0.294478,2
11138,0.746954,0.0175933,2
11139,0.78114,0.146648,2
11148,0.809448,0.0749953,2
11151,0.80331,0.208188,2
11158,0.901209,0.0263982,2
11165,0.586792,0.200364,2
11169,0.476536,0.0837263,2
11172,0.935157,0.13093,2
11180,0.574306,0.23317,2
11183,0.635355,0.261194,2
11189,0.781176,0.0454937,2
11192,0.503341,0.111617,2
11199,0.782897,0.205961,2
11201,0.698519,0.0626935,2
11203,0.625119,0.166223,2
11206,0.5806,0.332961,2
11212,0.555148,0.258017,2
11214,0.897201,0.11573,2
11215,0.51328,0.232475,2
11221,0.59619,0.252631,2
11224,0.596494,0.172154,2
11228,0.769115,0.0322935,2
11232,0.723072,0.0434249,2
11251,0.6963,0.219697,2
11259,0.87988,0.111517,2
11261,0.833116,0.188492,2
11263,0.949109,0.171851,2
11267,0.610893,0.257569,2
11268,0.695821,0.230434,2
11271,0.808208,0.147948,2
11279,0.985476,0.250389,2
11280,0.988404,0.241172,2
11282,0.84715,0.162587,2
11284,0.971536,0.170113,2
11288,0.661145,0.242608,2
11294,0.903266,0.218366,2
11295,0.570894,0.0568893,2
11307,0.654441,0.249394,2
11309,0.747367,0.136124,2
11336,0.584735,0.059771,2
11339,0.795501,0.300152,2
11348,0.663046,0.0148241,2
11349,0.951861,0.147088,2
11369,0.549029,0.0821115,2
11371,0.685542,0.292354,2
11388,0.645891,0.0419172,2
11389,0.572467,0.176149,2
11392,0.497096,0.0413163,2
11394,0.504017,0.22006,2
11399,0.843138,0.0779743,2
11403,0.588918,0.0105846,2
11405,0.609876,0.118498,2
11411,0.759074,0.00983921,2
11416,0.492163,0.171368,2
11418,0.749515,0.0450256,2
11419,0.861147,0.180441,2
11426,0.682968,0.201797,2
11432,0.903874,0.104907,2
11434,0.703263,0.188057,2
11441,0.833274,0.213323,2
11447,0.744099,0.143513,2
11448,0.848073,0.207322,2
11460,0.775676,0.301386,2
11471,0.708032,0.181837,2
11473,0.750518,0.0761909,2
11480,0.678683,0.185574,2
11482,0.965297,0.211989,2
11487,0.668331,0.0796352,2
11494,0.488964,0.00411462,2
11516,0.589219,0.108151,2
11517,0.641856,0.091134,2
11519,0.545629,0.329712,2
11522,0.503322,0.151549,2
11524,0.792064,0.0962215,2
11525,0.81123,0.0338815,2
11529,0.777154,0.278247,2
11534,0.747459,0.0549356,2
11538,0.949546,0.033357,2
11549,0.48915,0.206787,2
11554,0.50079,0.157495,2
11556,0.760761,0.112053,2
11557,0.973799,0.0210183,2
11559,0.991746,0.0322904,2
11560,0.791382,0.0595526,2
11563,0.907932,0.0940781,2
11566,0.958106,0.213486,2
11577,0.6145,0.190121,2
11583,0.526079,0.0839365,2
11586,0.852572,0.0437637,2
11595,0.736266,0.00434624,2
11596,0.53778,0.226779,2
11599,0.88219,0.114864,2
11603,0.739059,0.182668,2
11605,0.454883,0.0592786,2
11622,0.805265,0.139478,2
11624,0.58423,0.0732469,2
11638,0.511842,0.219454,2
11643,0.784573,0.0414048,2
11646,0.742609,0.253643,2
11648,0.779578,0.00225549,2
11652,0.927475,0.163671,2
11656,0.7084,0.286535,2
11661,0.733969,0.0937074,2
11670,0.555925,0.0216947,2
11674,0.665213,0.232263,2
11677,0.618026,0.277399,2
11692,0.570607,0.0941393,2
11697,0.775934,0.00797799,2
11703,0.631288,0.0605041,2
11709,0.60173,0.291457,2
11714,0.764786,0.0193335,2
11719,0.796995,0.0920391,2
11720,0.471469,0.154138,2
11732,0.923223,0.00517222,2
11733,0.758542,0.295259,2
11737,0.985826,0.0087069,2
11757,0.509322,0.0328236,2
11761,0.533884,0.0757075,2
11768,0.882356,0.270694,2
11774,0.550832,0.305493,2
11775,0.661548,0.11305,2
11777,0.987754,0.202569,2
11778,0.81509,0.189157,2
11779,0.664438,0.035765,2
11787,0.625987,0.0959146,2
11793,0.678427,0.129295,2
11796,0.867561,0.0406426,2
11810,0.905535,0.0461903,2
11814,0.995866,0.0463248,2
11823,0.973298,0.160136,2
11840,0.864116,0.0379751,2
11865,0.93272,0.246443,2
11868,0.520501,0.0915136,2
11869,0.867614,0.171153,2
11872,0.602462,0.0851457,2
11873,0.554583,0.0212602,2
11875,0.878371,0.0311171,2
11881,0.77699,0.145716,2
11883,0.501154,0.137932,2
11887,0.527148,0.244354,2
11897,0.90669,0.157204,2
11898,0.998416,0.1416,2
11906,0.874742,0.290655,2
11908,0.872942,0.0677046,2
11912,0.655545,0.136908,2
11920,0.653639,0.0428738,2
11922,0.557868,0.197542,2
11923,0.865108,0.105084,2
11931,0.820521,0.170725,2
11943,0.508406,0.13348,2
11952,0.831174,0.239521,2
11953,0.777154,0.278247,2
11956,0.91267,0.0203005,2
11959,0.72319,0.162122,2
11969,0.514278,0.0495878,2
11971,0.855608,0.233154,2
11972,0.59619,0.252631,2
11978,0.645524,0.205326,2
11982,0.751768,0.0464732,2
11988,0.905535,0.0461903,2
11989,0.631985,0.0679843,2
11994,0.94001,0.162265,2
11995,0.659551,0.271019,2
11999,0.535501,0.148522,2
12001,0.693044,0.157423,2
12018,0.695681,0.296342,2
12023,0.604138,0.313512,2
12029,0.951888,0.0821711,2
12031,0.753315,0.0984057,2
12034,0.663939,0.150176,2
12050,0.520501,0.0915136,2
12055,0.638692,0.262811,2
12058,0.999441,0.268289,2
12062,0.836009,0.158467,2
12066,0.819099,0.0906233,2
12075,0.915058,0.0191159,2
12078,0.6145,0.190121,2
12090,0.641856,0.091134,2
12091,0.995866,0.0463248,2
12094,0.856514,0.113713,2
12099,0.874893,0.19329,2
12110,0.750187,0.122508,2
12113,0.756898,0.212935,2
12118,0.610077,0.288363,2
12125,0.797199,0.0604243,2
12132,0.788017,0.244883,2
12144,0.596494,0.172154,2
12149,0.634151,0.0526283,2
12151,0.844491,0.301594,2
12156,0.609876,0.118498,2
12157,0.654441,0.249394,2
12162,0.974202,0.003576,2
12170,0.949363,0.26124,2
12171,0.712317,0.127289,2
12181,0.745822,0.130615,2
12192,0.743322,0.0302245,2
12195,0.469953,0.064856,2
12198,0.644011,0.308294,2
12199,0.90265,0.136449,2
12200,0.918749,0.0116666,2
12201,0.545887,0.0461629,2
12203,0.572168,0.338226,2
12204,0.533884,0.0757075,2
12205,0.631146,0.228105,2
12207,0.941566,0.0310062,2
12208,0.957192,0.124361,2
12218,0.457421,0.0565266,2
12223,0.499686,0.0157453,2
12224,0.890243,0.20637,2
12225,0.805265,0.139478,2
12241,0.555148,0.258017,2
12267,0.987576,0.0121627,2
12278,0.541775,0.142905,2
12283,0.652564,0.0329246,2
12295,0.95188,0.121914,2
12310,0.911021,0.0149364,2
12311,0.699894,0.0471538,2
12319,0.981499,0.0294455,2
12320,0.579972,0.199421,2
12324,0.484131,0.011949,2
12325,0.570607,0.0941393,2
12327,0.709046,0.241677,2
12329,0.511842,0.219454,2
12334,0.514734,0.113951,2
12336,0.540332,0.224529,2
12341,0.733969,0.0937074,2
12343,0.712161,0.133015,2
12359,0.60112,0.182756,2
12362,0.472016,0.143823,2
12366,0.888185,0.225213,2
12368,0.975268,0.0619992,2
12372,0.769115,0.0322935,2
12378,0.493087,0.220329,2
12382,0.796995,0.0920391,2
12385,0.595879,0.30697,2
12390,0.831616,0.0717317,2
12392,0.588423,0.172013,2
12402,0.803494,0.202763,2
12409,0.973298,0.160136,2
12415,0.549644,0.171818,2
12416,0.554438,0.178163,2
12430,0.638383,0.239431,2
12436,0.610209,0.184333,2
12440,0.990081,0.14441,2
12444,0.934806,0.107705,2
12446,0.741606,0.189882,2
12455,0.818299,0.292551,2
12465,0.779135,0.26099,2
12468,0.840302,0.259927,2
12473,0.601901,0.215388,2
12475,0.731002,0.110539,2
12478,0.815969,0.199313,2
12492,0.62041,0.145165,2
12497,0.58423,0.0732469,2
12500,0.764348,0.275814,2
12507,0.515715,0.273066,2
12509,0.713706,0.0147929,2
12510,0.747367,0.136124,2
12512,0.89071,0.118897,2
12514,0.479219,0.155038,2
12516,0.660649,0.172653,2
12520,0.771665,0.0975387,2
12521,0.680856,0.199461,2
12530,0.759479,0.130187,2
12533,0.902337,0.0712903,2
12547,0.987767,0.113638,2
12549,0.822048,0.299594,2
12553,0.582771,0.00577615,2
12557,0.585473,0.162601,2
12559,0.555925,0.0216947,2
12564,0.967925,0.198322,2
12565,0.967508,0.0525262,2
12570,0.678683,0.185574,2
12576,0.602072,0.323471,2
12577,0.645891,0.0419172,2
12579,0.744099,0.143513,2
12589,0.67923,0.144939,2
12592,0.456831,0.00159257,2
12596,0.89004,0.11069,2
12604,0.842511,0.111592,2
12612,0.506232,0.184603,2
12629,0.476536,0.0837263,2
12632,0.938787,0.133908,2
12634,0.54526,0.0938011,2
12637,0.53778,0.226779,2
12646,0.81123,0.0338815,2
12649,0.631072,0.00548427,2
12654,0.618026,0.277399,2
12659,0.605092,0.158198,2
12662,0.64332,0.134259,2
12663,0.905104,0.181368,2
12666,0.626585,0.262721,2
12673,0.885737,0.125961,2
12689,0.513825,0.0241205,2
12691,0.93497,0.0250501,2
12698,0.540167,0.248252,2
12712,0.997467,0.0737149,2
12715,0.640457,0.0974028,2
12716,0.49983,0.212487,2
12721,0.704905,0.0847884,2
12725,0.62806,0.0767904,2
12735,0.809511,0.174756,2
12736,0.818212,0.0307532,2
12742,0.87199,0.0302641,2
12751,0.838434,0.000495359,2
12761,0.857817,0.0544742,2
12764,0.494097,0.10316,2
12766,0.663046,0.0148241,2
12773,0.874664,0.0926429,2
12778,0.916659,0.252195,2
12779,0.844218,0.0199289,2
12782,0.791894,0.293203,2
12793,0.77144,0.17621,2
12795,0.926884,0.187392,2
12811,0.578705,0.158714,2
12813,0.631941,0.163616,2
12815,0.509701,0.0260457,2
12819,0.948511,0.196976,2
12823,0.887827,0.204063,2
12826,0.765755,0.290277,2
12831,0.570212,0.0355648,2
12836,0.950109,0.039353,2
12845,0.638146,0.253913,2
12847,0.742403,0.0836562,2
12851,0.848851,0.156846,2
12852,0.613934,0.161707,2
12858,0.592045,0.204969,2
12859,0.591871,0.241661,2
12861,0.986401,0.0962951,2
12878,0.719708,0.138726,2
12879,0.483375,0.177223,2
12881,0.477355,0.0826181,2
12884,0.453956,0.0684724,2
12899,0.917489,0.091788,2
12907,0.731347,0.150543,2
12920,0.544016,0.315346,2
12925,0.50079,0.157495,2
12931,0.641404,0.114509,2
12935,0.758542,0.295259,2
12936,0.750231,0.00927801,2
12939,0.81509,0.189157,2
12940,0.82448,0.0551218,2
12949,0.642057,0.185656,2
12954,0.492464,0.00396699,2
12965,0.878592,0.142716,2
12968,0.676117,0.303804,2
12971,0.628035,0.221161,2
12977,0.786742,0.305631,2
12987,0.737139,0.244262,2
12990,0.595166,0.0908459,2
12993,0.668962,0.0142867,2
12995,0.852841,0.273112,2
12996,0.544647,0.00610406,2
12998,0.685542,0.292354,2
13003,0.614649,0.0910999,2
13006,0.913797,0.258787,2
13009,0.655023,0.143477,2
13014,0.927475,0.163671,2
13016,0.576154,0.291987,2
13017,0.664438,0.035765,2
13020,0.729967,0.106032,2
13027,0.602462,0.0851457,2
13029,0.635355,0.261194,2
13031,0.621976,0.279139,2
13040,0.751102,0.124869,2
13045,0.874302,0.00809753,2
13047,0.739059,0.182668,2
13055,0.8914,0.226407,2
13057,0.481558,0.0291243,2
13062,0.661912,0.185261,2
13064,0.776641,0.086537,2
13069,0.770369,0.2521,2
13070,0.85588,0.119413,2
13071,0.631288,0.0605041,2
13073,0.951861,0.147088,2
13077,0.67887,0.216216,2
13084,0.708032,0.181837,2
13088,0.742952,0.239773,2
13094,0.707549,0.0446172,2
13095,0.833274,0.213323,2
13098,0.616386,0.0655354,2
13106,0.910625,0.217243,2
13110,0.564768,0.328728,2
13112,0.966077,0.054988,2
13118,0.554583,0.0212602,2
13123,0.995377,0.251565,2
13149,0.548297,0.226321,2
13176,0.628829,0.0454595,2
13180,0.988481,0.176613,2
13191,0.784573,0.0414048,2
13195,0.971536,0.170113,2
13216,0.832852,0.269278,2
13218,0.509147,0.270058,2
13222,0.825232,0.172439,2
13227,0.671062,0.023613,2
13231,0.72449,0.294211,2
13237,0.609028,0.137136,2
13239,0.718096,0.26706,2
13241,0.6963,0.219697,2
13244,0.864473,0.106687,2
13247,0.90201,0.00541544,2
13260,0.589219,0.108151,2
13268,0.897201,0.11573,2
13275,0.556175,0.0951564,2
13279,0.780441,0.302239,2
13290,0.977076,0.112986,2
